location,date,vaccine,total_vaccinations
Czechia,2021-09-13,Johnson&Johnson,218866
Czechia,2021-09-13,Moderna,910986
Czechia,2021-09-13,Oxford/AstraZeneca,881510
Czechia,2021-09-13,Pfizer/BioNTech,9659184
Czechia,2021-09-14,Johnson&Johnson,220292
Czechia,2021-09-14,Moderna,911905
Czechia,2021-09-14,Oxford/AstraZeneca,881572
Czechia,2021-09-14,Pfizer/BioNTech,9669713
Czechia,2021-09-15,Johnson&Johnson,221606
Czechia,2021-09-15,Moderna,912930
Czechia,2021-09-15,Oxford/AstraZeneca,881647
Czechia,2021-09-15,Pfizer/BioNTech,9679680
Czechia,2021-09-16,Johnson&Johnson,223170
Czechia,2021-09-16,Moderna,913843
Czechia,2021-09-16,Oxford/AstraZeneca,881693
Czechia,2021-09-16,Pfizer/BioNTech,9689131
Czechia,2021-09-17,Johnson&Johnson,224947
Czechia,2021-09-17,Moderna,914818
Czechia,2021-09-17,Oxford/AstraZeneca,881727
Czechia,2021-09-17,Pfizer/BioNTech,9701312
Czechia,2021-09-18,Johnson&Johnson,225502
Czechia,2021-09-18,Moderna,914928
Czechia,2021-09-18,Oxford/AstraZeneca,881729
Czechia,2021-09-18,Pfizer/BioNTech,9704159
Czechia,2021-09-19,Johnson&Johnson,225899
Czechia,2021-09-19,Moderna,914971
Czechia,2021-09-19,Oxford/AstraZeneca,881730
Czechia,2021-09-19,Pfizer/BioNTech,9705821
Czechia,2021-09-20,Johnson&Johnson,226983
Czechia,2021-09-20,Moderna,915670
Czechia,2021-09-20,Oxford/AstraZeneca,881777
Czechia,2021-09-20,Pfizer/BioNTech,9715509
Czechia,2021-09-21,Johnson&Johnson,228119
Czechia,2021-09-21,Moderna,916380
Czechia,2021-09-21,Oxford/AstraZeneca,881842
Czechia,2021-09-21,Pfizer/BioNTech,9724547
Czechia,2021-09-22,Johnson&Johnson,229232
Czechia,2021-09-22,Moderna,917268
Czechia,2021-09-22,Oxford/AstraZeneca,881928
Czechia,2021-09-22,Pfizer/BioNTech,9731463
Czechia,2021-09-23,Johnson&Johnson,230614
Czechia,2021-09-23,Moderna,918079
Czechia,2021-09-23,Oxford/AstraZeneca,881977
Czechia,2021-09-23,Pfizer/BioNTech,9740178
Czechia,2021-09-24,Johnson&Johnson,232207
Czechia,2021-09-24,Moderna,918947
Czechia,2021-09-24,Oxford/AstraZeneca,881995
Czechia,2021-09-24,Pfizer/BioNTech,9751923
Czechia,2021-09-25,Johnson&Johnson,232740
Czechia,2021-09-25,Moderna,919038
Czechia,2021-09-25,Pfizer/BioNTech,9754314
Czechia,2021-09-26,Johnson&Johnson,233038
Czechia,2021-09-26,Moderna,919074
Czechia,2021-09-26,Pfizer/BioNTech,9756116
Czechia,2021-09-27,Johnson&Johnson,234103
Czechia,2021-09-27,Moderna,919791
Czechia,2021-09-27,Oxford/AstraZeneca,882029
Czechia,2021-09-27,Pfizer/BioNTech,9764302
Czechia,2021-09-28,Johnson&Johnson,234284
Czechia,2021-09-28,Moderna,919837
Czechia,2021-09-28,Pfizer/BioNTech,9764900
Czechia,2021-09-29,Johnson&Johnson,235338
Czechia,2021-09-29,Moderna,920861
Czechia,2021-09-29,Oxford/AstraZeneca,882063
Czechia,2021-09-29,Pfizer/BioNTech,9773936
Czechia,2021-09-30,Johnson&Johnson,236473
Czechia,2021-09-30,Moderna,922135
Czechia,2021-09-30,Oxford/AstraZeneca,882095
Czechia,2021-09-30,Pfizer/BioNTech,9783604
Czechia,2021-10-01,Johnson&Johnson,237572
Czechia,2021-10-01,Moderna,923016
Czechia,2021-10-01,Oxford/AstraZeneca,882120
Czechia,2021-10-01,Pfizer/BioNTech,9794524
Czechia,2021-10-02,Johnson&Johnson,237909
Czechia,2021-10-02,Moderna,923071
Czechia,2021-10-02,Pfizer/BioNTech,9796463
Czechia,2021-10-03,Johnson&Johnson,238207
Czechia,2021-10-03,Moderna,923075
Czechia,2021-10-03,Pfizer/BioNTech,9797509
Czechia,2021-10-04,Johnson&Johnson,239037
Czechia,2021-10-04,Moderna,923913
Czechia,2021-10-04,Oxford/AstraZeneca,882136
Czechia,2021-10-04,Pfizer/BioNTech,9805277
Czechia,2021-10-05,Johnson&Johnson,240014
Czechia,2021-10-05,Moderna,924645
Czechia,2021-10-05,Oxford/AstraZeneca,882154
Czechia,2021-10-05,Pfizer/BioNTech,9812806
Czechia,2021-10-06,Johnson&Johnson,240966
Czechia,2021-10-06,Moderna,925443
Czechia,2021-10-06,Oxford/AstraZeneca,882181
Czechia,2021-10-06,Pfizer/BioNTech,9821317
Czechia,2021-10-07,Johnson&Johnson,241922
Czechia,2021-10-07,Moderna,926431
Czechia,2021-10-07,Oxford/AstraZeneca,882214
Czechia,2021-10-07,Pfizer/BioNTech,9829161
Czechia,2021-10-08,Johnson&Johnson,243171
Czechia,2021-10-08,Moderna,927317
Czechia,2021-10-08,Oxford/AstraZeneca,882234
Czechia,2021-10-08,Pfizer/BioNTech,9841014
Czechia,2021-10-09,Johnson&Johnson,243550
Czechia,2021-10-09,Moderna,927376
Czechia,2021-10-09,Pfizer/BioNTech,9843532
Czechia,2021-10-10,Johnson&Johnson,243804
Czechia,2021-10-10,Moderna,927395
Czechia,2021-10-10,Pfizer/BioNTech,9845005
Czechia,2021-10-11,Johnson&Johnson,244517
Czechia,2021-10-11,Moderna,928135
Czechia,2021-10-11,Oxford/AstraZeneca,882270
Czechia,2021-10-11,Pfizer/BioNTech,9852693
Czechia,2021-10-12,Johnson&Johnson,245234
Czechia,2021-10-12,Moderna,928986
Czechia,2021-10-12,Oxford/AstraZeneca,882308
Czechia,2021-10-12,Pfizer/BioNTech,9860459
Czechia,2021-10-13,Johnson&Johnson,246146
Czechia,2021-10-13,Moderna,929751
Czechia,2021-10-13,Oxford/AstraZeneca,882326
Czechia,2021-10-13,Pfizer/BioNTech,9869772
Czechia,2021-10-14,Johnson&Johnson,247286
Czechia,2021-10-14,Moderna,930541
Czechia,2021-10-14,Oxford/AstraZeneca,882332
Czechia,2021-10-14,Pfizer/BioNTech,9879958
Czechia,2021-10-15,Johnson&Johnson,248649
Czechia,2021-10-15,Moderna,931403
Czechia,2021-10-15,Oxford/AstraZeneca,882333
Czechia,2021-10-15,Pfizer/BioNTech,9892660
Czechia,2021-10-16,Johnson&Johnson,249134
Czechia,2021-10-16,Moderna,931448
Czechia,2021-10-16,Pfizer/BioNTech,9895611
Czechia,2021-10-17,Johnson&Johnson,249682
Czechia,2021-10-17,Moderna,931514
Czechia,2021-10-17,Pfizer/BioNTech,9897376
Czechia,2021-10-18,Johnson&Johnson,250781
Czechia,2021-10-18,Moderna,932360
Czechia,2021-10-18,Oxford/AstraZeneca,882357
Czechia,2021-10-18,Pfizer/BioNTech,9909553
Czechia,2021-10-19,Johnson&Johnson,251790
Czechia,2021-10-19,Moderna,933617
Czechia,2021-10-19,Oxford/AstraZeneca,882379
Czechia,2021-10-19,Pfizer/BioNTech,9922703
Czechia,2021-10-20,Johnson&Johnson,253209
Czechia,2021-10-20,Moderna,935242
Czechia,2021-10-20,Oxford/AstraZeneca,882409
Czechia,2021-10-20,Pfizer/BioNTech,9942401
Czechia,2021-10-21,Johnson&Johnson,255451
Czechia,2021-10-21,Moderna,937618
Czechia,2021-10-21,Oxford/AstraZeneca,882426
Czechia,2021-10-21,Pfizer/BioNTech,9966179
Czechia,2021-10-22,Johnson&Johnson,258264
Czechia,2021-10-22,Moderna,939538
Czechia,2021-10-22,Oxford/AstraZeneca,882439
Czechia,2021-10-22,Pfizer/BioNTech,9994197
Czechia,2021-10-23,Johnson&Johnson,259617
Czechia,2021-10-23,Moderna,939817
Czechia,2021-10-23,Pfizer/BioNTech,10000708
Czechia,2021-10-24,Johnson&Johnson,260878
Czechia,2021-10-24,Moderna,939876
Czechia,2021-10-24,Pfizer/BioNTech,10005070
Czechia,2021-10-25,Johnson&Johnson,264042
Czechia,2021-10-25,Moderna,942214
Czechia,2021-10-25,Oxford/AstraZeneca,882470
Czechia,2021-10-25,Pfizer/BioNTech,10032158
Czechia,2021-10-26,Johnson&Johnson,268149
Czechia,2021-10-26,Moderna,944870
Czechia,2021-10-26,Oxford/AstraZeneca,882519
Czechia,2021-10-26,Pfizer/BioNTech,10061839
Czechia,2021-10-27,Johnson&Johnson,272404
Czechia,2021-10-27,Moderna,948929
Czechia,2021-10-27,Oxford/AstraZeneca,882562
Czechia,2021-10-27,Pfizer/BioNTech,10097373
Czechia,2021-10-28,Johnson&Johnson,273613
Czechia,2021-10-28,Moderna,949272
Czechia,2021-10-28,Pfizer/BioNTech,10103817
Czechia,2021-10-29,Johnson&Johnson,277740
Czechia,2021-10-29,Moderna,951753
Czechia,2021-10-29,Oxford/AstraZeneca,882607
Czechia,2021-10-29,Pfizer/BioNTech,10134071
Czechia,2021-10-30,Johnson&Johnson,279735
Czechia,2021-10-30,Moderna,951902
Czechia,2021-10-30,Pfizer/BioNTech,10141130
Czechia,2021-10-31,Johnson&Johnson,281383
Czechia,2021-10-31,Moderna,951953
Czechia,2021-10-31,Oxford/AstraZeneca,882608
Czechia,2021-10-31,Pfizer/BioNTech,10147650
Czechia,2021-11-01,Johnson&Johnson,286012
Czechia,2021-11-01,Moderna,955427
Czechia,2021-11-01,Oxford/AstraZeneca,882627
Czechia,2021-11-01,Pfizer/BioNTech,10179313
Czechia,2021-11-02,Johnson&Johnson,290752
Czechia,2021-11-02,Moderna,959376
Czechia,2021-11-02,Oxford/AstraZeneca,882640
Czechia,2021-11-02,Pfizer/BioNTech,10213640
Czechia,2021-11-03,Johnson&Johnson,294850
Czechia,2021-11-03,Moderna,964589
Czechia,2021-11-03,Oxford/AstraZeneca,882645
Czechia,2021-11-03,Pfizer/BioNTech,10254199
Czechia,2021-11-04,Johnson&Johnson,299804
Czechia,2021-11-04,Moderna,970611
Czechia,2021-11-04,Oxford/AstraZeneca,882662
Czechia,2021-11-04,Pfizer/BioNTech,10295214
Czechia,2021-11-05,Johnson&Johnson,306471
Czechia,2021-11-05,Moderna,976130
Czechia,2021-11-05,Oxford/AstraZeneca,882675
Czechia,2021-11-05,Pfizer/BioNTech,10340647
Czechia,2021-11-06,Johnson&Johnson,308473
Czechia,2021-11-06,Moderna,976737
Czechia,2021-11-06,Oxford/AstraZeneca,882676
Czechia,2021-11-06,Pfizer/BioNTech,10352179
Czechia,2021-11-07,Johnson&Johnson,310039
Czechia,2021-11-07,Moderna,976951
Czechia,2021-11-07,Oxford/AstraZeneca,882677
Czechia,2021-11-07,Pfizer/BioNTech,10359761
Czechia,2021-11-08,Johnson&Johnson,313966
Czechia,2021-11-08,Moderna,980834
Czechia,2021-11-08,Oxford/AstraZeneca,882688
Czechia,2021-11-08,Pfizer/BioNTech,10395152
Czechia,2021-11-09,Johnson&Johnson,318086
Czechia,2021-11-09,Moderna,985956
Czechia,2021-11-09,Oxford/AstraZeneca,882702
Czechia,2021-11-09,Pfizer/BioNTech,10429789
Czechia,2021-11-10,Johnson&Johnson,321397
Czechia,2021-11-10,Moderna,991158
Czechia,2021-11-10,Oxford/AstraZeneca,882710
Czechia,2021-11-10,Pfizer/BioNTech,10467504
Czechia,2021-11-11,Johnson&Johnson,325109
Czechia,2021-11-11,Moderna,996197
Czechia,2021-11-11,Oxford/AstraZeneca,882730
Czechia,2021-11-11,Pfizer/BioNTech,10504319
Czechia,2021-11-12,Johnson&Johnson,329667
Czechia,2021-11-12,Moderna,1000216
Czechia,2021-11-12,Oxford/AstraZeneca,882742
Czechia,2021-11-12,Pfizer/BioNTech,10545737
Denmark,2020-12-25,Pfizer/BioNTech,4
Denmark,2021-01-01,Pfizer/BioNTech,6006
Denmark,2021-01-08,Pfizer/BioNTech,108453
Denmark,2021-01-15,Moderna,1062
Denmark,2021-01-15,Pfizer/BioNTech,159626
Denmark,2021-01-22,Moderna,2593
Denmark,2021-01-22,Pfizer/BioNTech,194715
Denmark,2021-01-29,Moderna,2642
Denmark,2021-01-29,Pfizer/BioNTech,255807
Denmark,2021-02-05,Moderna,5882
Denmark,2021-02-05,Pfizer/BioNTech,312183
Denmark,2021-02-12,Moderna,12234
Denmark,2021-02-12,Oxford/AstraZeneca,16264
Denmark,2021-02-12,Pfizer/BioNTech,355396
Denmark,2021-02-19,Moderna,14167
Denmark,2021-02-19,Oxford/AstraZeneca,40471
Denmark,2021-02-19,Pfizer/BioNTech,418396
Denmark,2021-02-26,Moderna,15785
Denmark,2021-02-26,Oxford/AstraZeneca,85215
Denmark,2021-02-26,Pfizer/BioNTech,489209
Denmark,2021-03-05,Moderna,24987
Denmark,2021-03-05,Oxford/AstraZeneca,132974
Denmark,2021-03-05,Pfizer/BioNTech,559633
Denmark,2021-03-12,Moderna,35390
Denmark,2021-03-12,Oxford/AstraZeneca,151154
Denmark,2021-03-12,Pfizer/BioNTech,630053
Denmark,2021-03-19,Moderna,47645
Denmark,2021-03-19,Oxford/AstraZeneca,151242
Denmark,2021-03-19,Pfizer/BioNTech,723713
Denmark,2021-03-26,Moderna,55908
Denmark,2021-03-26,Oxford/AstraZeneca,151347
Denmark,2021-03-26,Pfizer/BioNTech,819710
Denmark,2021-04-02,Moderna,75754
Denmark,2021-04-02,Oxford/AstraZeneca,151423
Denmark,2021-04-02,Pfizer/BioNTech,924083
Denmark,2021-04-09,Moderna,94140
Denmark,2021-04-09,Oxford/AstraZeneca,151482
Denmark,2021-04-09,Pfizer/BioNTech,1053631
Denmark,2021-04-16,Moderna,114560
Denmark,2021-04-16,Oxford/AstraZeneca,151558
Denmark,2021-04-16,Pfizer/BioNTech,1276328
Denmark,2021-04-23,Moderna,126422
Denmark,2021-04-23,Oxford/AstraZeneca,151647
Denmark,2021-04-23,Pfizer/BioNTech,1487206
Denmark,2021-04-30,Moderna,151773
Denmark,2021-04-30,Oxford/AstraZeneca,151760
Denmark,2021-04-30,Pfizer/BioNTech,1697736
Denmark,2021-05-07,Moderna,186874
Denmark,2021-05-07,Oxford/AstraZeneca,151871
Denmark,2021-05-07,Pfizer/BioNTech,1997604
Denmark,2021-05-14,Moderna,222336
Denmark,2021-05-14,Oxford/AstraZeneca,151975
Denmark,2021-05-14,Pfizer/BioNTech,2292953
Denmark,2021-05-21,Johnson&Johnson,120
Denmark,2021-05-21,Moderna,267356
Denmark,2021-05-21,Oxford/AstraZeneca,152098
Denmark,2021-05-21,Pfizer/BioNTech,2598970
Denmark,2021-05-28,Johnson&Johnson,1058
Denmark,2021-05-28,Moderna,298838
Denmark,2021-05-28,Oxford/AstraZeneca,152238
Denmark,2021-05-28,Pfizer/BioNTech,2892070
Denmark,2021-06-04,Johnson&Johnson,10698
Denmark,2021-06-04,Moderna,330829
Denmark,2021-06-04,Oxford/AstraZeneca,152333
Denmark,2021-06-04,Pfizer/BioNTech,3205946
Denmark,2021-06-11,Johnson&Johnson,29653
Denmark,2021-06-11,Moderna,355051
Denmark,2021-06-11,Oxford/AstraZeneca,152609
Denmark,2021-06-11,Pfizer/BioNTech,3588126
Denmark,2021-06-18,Johnson&Johnson,39338
Denmark,2021-06-18,Moderna,393543
Denmark,2021-06-18,Oxford/AstraZeneca,152784
Denmark,2021-06-18,Pfizer/BioNTech,3959529
Denmark,2021-06-25,Johnson&Johnson,42867
Denmark,2021-06-25,Moderna,431308
Denmark,2021-06-25,Oxford/AstraZeneca,152852
Denmark,2021-06-25,Pfizer/BioNTech,4325584
Denmark,2021-07-02,Johnson&Johnson,44517
Denmark,2021-07-02,Moderna,470521
Denmark,2021-07-02,Oxford/AstraZeneca,152934
Denmark,2021-07-02,Pfizer/BioNTech,4696977
Denmark,2021-07-09,Johnson&Johnson,45041
Denmark,2021-07-09,Moderna,547011
Denmark,2021-07-09,Oxford/AstraZeneca,152976
Denmark,2021-07-09,Pfizer/BioNTech,5112751
Denmark,2021-07-16,Johnson&Johnson,45276
Denmark,2021-07-16,Moderna,657964
Denmark,2021-07-16,Oxford/AstraZeneca,153077
Denmark,2021-07-16,Pfizer/BioNTech,5498107
Denmark,2021-07-23,Johnson&Johnson,45432
Denmark,2021-07-23,Moderna,735540
Denmark,2021-07-23,Oxford/AstraZeneca,153167
Denmark,2021-07-23,Pfizer/BioNTech,5844697
Denmark,2021-07-30,Johnson&Johnson,45519
Denmark,2021-07-30,Moderna,780010
Denmark,2021-07-30,Oxford/AstraZeneca,153227
Denmark,2021-07-30,Pfizer/BioNTech,6104311
Denmark,2021-08-06,Johnson&Johnson,45594
Denmark,2021-08-06,Moderna,842014
Denmark,2021-08-06,Oxford/AstraZeneca,153243
Denmark,2021-08-06,Pfizer/BioNTech,6332574
Denmark,2021-08-13,Johnson&Johnson,45649
Denmark,2021-08-13,Moderna,952460
Denmark,2021-08-13,Oxford/AstraZeneca,153270
Denmark,2021-08-13,Pfizer/BioNTech,6551260
Denmark,2021-08-20,Johnson&Johnson,45690
Denmark,2021-08-20,Moderna,1022962
Denmark,2021-08-20,Oxford/AstraZeneca,153283
Denmark,2021-08-20,Pfizer/BioNTech,6675160
Denmark,2021-08-27,Johnson&Johnson,45742
Denmark,2021-08-27,Moderna,1071925
Denmark,2021-08-27,Oxford/AstraZeneca,153293
Denmark,2021-08-27,Pfizer/BioNTech,6746455
Denmark,2021-09-03,Johnson&Johnson,45765
Denmark,2021-09-03,Moderna,1096191
Denmark,2021-09-03,Oxford/AstraZeneca,153303
Denmark,2021-09-03,Pfizer/BioNTech,6790707
Denmark,2021-09-10,Johnson&Johnson,45770
Denmark,2021-09-10,Moderna,1109110
Denmark,2021-09-10,Oxford/AstraZeneca,153310
Denmark,2021-09-10,Pfizer/BioNTech,6818721
Denmark,2021-09-17,Johnson&Johnson,45773
Denmark,2021-09-17,Moderna,1118926
Denmark,2021-09-17,Oxford/AstraZeneca,153315
Denmark,2021-09-17,Pfizer/BioNTech,6838810
Denmark,2021-09-24,Johnson&Johnson,45780
Denmark,2021-09-24,Moderna,1127069
Denmark,2021-09-24,Oxford/AstraZeneca,153317
Denmark,2021-09-24,Pfizer/BioNTech,6855150
Denmark,2021-10-01,Johnson&Johnson,45793
Denmark,2021-10-01,Moderna,1132603
Denmark,2021-10-01,Oxford/AstraZeneca,153318
Denmark,2021-10-01,Pfizer/BioNTech,6866351
Denmark,2021-10-08,Johnson&Johnson,45806
Denmark,2021-10-08,Moderna,1136227
Denmark,2021-10-08,Oxford/AstraZeneca,153318
Denmark,2021-10-08,Pfizer/BioNTech,6875778
Denmark,2021-10-15,Johnson&Johnson,45818
Denmark,2021-10-15,Moderna,1139295
Denmark,2021-10-15,Oxford/AstraZeneca,153322
Denmark,2021-10-15,Pfizer/BioNTech,6884572
Denmark,2021-10-22,Johnson&Johnson,45834
Denmark,2021-10-22,Moderna,1141962
Denmark,2021-10-22,Oxford/AstraZeneca,153323
Denmark,2021-10-22,Pfizer/BioNTech,6892275
Denmark,2021-10-29,Johnson&Johnson,45840
Denmark,2021-10-29,Moderna,1144848
Denmark,2021-10-29,Oxford/AstraZeneca,153324
Denmark,2021-10-29,Pfizer/BioNTech,6901963
Denmark,2021-11-05,Johnson&Johnson,45846
Denmark,2021-11-05,Moderna,1147823
Denmark,2021-11-05,Oxford/AstraZeneca,153327
Denmark,2021-11-05,Pfizer/BioNTech,6912796
Ecuador,2021-01-20,Pfizer/BioNTech,17
Ecuador,2021-01-21,Pfizer/BioNTech,3008
Ecuador,2021-01-22,Pfizer/BioNTech,3811
Ecuador,2021-01-23,Pfizer/BioNTech,3848
Ecuador,2021-01-24,Pfizer/BioNTech,3848
Ecuador,2021-01-25,Pfizer/BioNTech,5116
Ecuador,2021-01-26,Pfizer/BioNTech,5876
Ecuador,2021-01-27,Pfizer/BioNTech,6580
Ecuador,2021-01-28,Pfizer/BioNTech,6802
Ecuador,2021-01-29,Pfizer/BioNTech,7090
Ecuador,2021-01-29,Sinovac,1
Ecuador,2021-01-30,Pfizer/BioNTech,7090
Ecuador,2021-01-30,Sinovac,1
Ecuador,2021-01-31,Pfizer/BioNTech,7132
Ecuador,2021-01-31,Sinovac,1
Ecuador,2021-02-01,Pfizer/BioNTech,8520
Ecuador,2021-02-01,Sinovac,1
Ecuador,2021-02-02,Pfizer/BioNTech,9721
Ecuador,2021-02-02,Sinovac,1
Ecuador,2021-02-03,Pfizer/BioNTech,12357
Ecuador,2021-02-03,Sinovac,1
Ecuador,2021-02-04,Oxford/AstraZeneca,1
Ecuador,2021-02-04,Pfizer/BioNTech,12465
Ecuador,2021-02-04,Sinovac,1
Ecuador,2021-02-05,Oxford/AstraZeneca,1
Ecuador,2021-02-05,Pfizer/BioNTech,12468
Ecuador,2021-02-05,Sinovac,1
Ecuador,2021-02-06,Oxford/AstraZeneca,1
Ecuador,2021-02-06,Pfizer/BioNTech,12469
Ecuador,2021-02-06,Sinovac,1
Ecuador,2021-02-07,Oxford/AstraZeneca,1
Ecuador,2021-02-07,Pfizer/BioNTech,12469
Ecuador,2021-02-07,Sinovac,1
Ecuador,2021-02-08,Oxford/AstraZeneca,1
Ecuador,2021-02-08,Pfizer/BioNTech,12471
Ecuador,2021-02-08,Sinovac,1
Ecuador,2021-02-09,Oxford/AstraZeneca,1
Ecuador,2021-02-09,Pfizer/BioNTech,12471
Ecuador,2021-02-09,Sinovac,1
Ecuador,2021-02-10,Oxford/AstraZeneca,1
Ecuador,2021-02-10,Pfizer/BioNTech,12476
Ecuador,2021-02-10,Sinovac,1
Ecuador,2021-02-11,Oxford/AstraZeneca,1
Ecuador,2021-02-11,Pfizer/BioNTech,13999
Ecuador,2021-02-11,Sinovac,4
Ecuador,2021-02-12,Oxford/AstraZeneca,1
Ecuador,2021-02-12,Pfizer/BioNTech,14418
Ecuador,2021-02-12,Sinovac,4
Ecuador,2021-02-13,Oxford/AstraZeneca,1
Ecuador,2021-02-13,Pfizer/BioNTech,14459
Ecuador,2021-02-13,Sinovac,4
Ecuador,2021-02-14,Oxford/AstraZeneca,1
Ecuador,2021-02-14,Pfizer/BioNTech,14459
Ecuador,2021-02-14,Sinovac,4
Ecuador,2021-02-15,Oxford/AstraZeneca,1
Ecuador,2021-02-15,Pfizer/BioNTech,14459
Ecuador,2021-02-15,Sinovac,5
Ecuador,2021-02-16,Oxford/AstraZeneca,1
Ecuador,2021-02-16,Pfizer/BioNTech,14459
Ecuador,2021-02-16,Sinovac,5
Ecuador,2021-02-17,Oxford/AstraZeneca,1
Ecuador,2021-02-17,Pfizer/BioNTech,14536
Ecuador,2021-02-17,Sinovac,5
Ecuador,2021-02-18,Oxford/AstraZeneca,1
Ecuador,2021-02-18,Pfizer/BioNTech,38165
Ecuador,2021-02-18,Sinovac,5
Ecuador,2021-02-19,Oxford/AstraZeneca,1
Ecuador,2021-02-19,Pfizer/BioNTech,43468
Ecuador,2021-02-19,Sinovac,5
Ecuador,2021-02-20,Oxford/AstraZeneca,1
Ecuador,2021-02-20,Pfizer/BioNTech,43469
Ecuador,2021-02-20,Sinovac,5
Ecuador,2021-02-21,Oxford/AstraZeneca,1
Ecuador,2021-02-21,Pfizer/BioNTech,45346
Ecuador,2021-02-21,Sinovac,5
Ecuador,2021-02-22,Oxford/AstraZeneca,1
Ecuador,2021-02-22,Pfizer/BioNTech,47106
Ecuador,2021-02-22,Sinovac,8
Ecuador,2021-02-23,Oxford/AstraZeneca,1
Ecuador,2021-02-23,Pfizer/BioNTech,47118
Ecuador,2021-02-23,Sinovac,8
Ecuador,2021-02-24,Oxford/AstraZeneca,1
Ecuador,2021-02-24,Pfizer/BioNTech,47567
Ecuador,2021-02-24,Sinovac,8
Ecuador,2021-02-25,Oxford/AstraZeneca,1
Ecuador,2021-02-25,Pfizer/BioNTech,65728
Ecuador,2021-02-25,Sinovac,8
Ecuador,2021-02-26,Oxford/AstraZeneca,1
Ecuador,2021-02-26,Pfizer/BioNTech,76436
Ecuador,2021-02-26,Sinovac,9
Ecuador,2021-02-27,Oxford/AstraZeneca,1
Ecuador,2021-02-27,Pfizer/BioNTech,76533
Ecuador,2021-02-27,Sinovac,9
Ecuador,2021-02-28,Oxford/AstraZeneca,1
Ecuador,2021-02-28,Pfizer/BioNTech,76537
Ecuador,2021-02-28,Sinovac,9
Ecuador,2021-03-01,Oxford/AstraZeneca,1
Ecuador,2021-03-01,Pfizer/BioNTech,77006
Ecuador,2021-03-01,Sinovac,15
Ecuador,2021-03-02,Oxford/AstraZeneca,1
Ecuador,2021-03-02,Pfizer/BioNTech,77028
Ecuador,2021-03-02,Sinovac,15
Ecuador,2021-03-03,Oxford/AstraZeneca,2
Ecuador,2021-03-03,Pfizer/BioNTech,77053
Ecuador,2021-03-03,Sinovac,15
Ecuador,2021-03-04,Oxford/AstraZeneca,2
Ecuador,2021-03-04,Pfizer/BioNTech,106463
Ecuador,2021-03-04,Sinovac,17
Ecuador,2021-03-05,Oxford/AstraZeneca,4
Ecuador,2021-03-05,Pfizer/BioNTech,126191
Ecuador,2021-03-05,Sinovac,164
Ecuador,2021-03-06,Oxford/AstraZeneca,4
Ecuador,2021-03-06,Pfizer/BioNTech,130156
Ecuador,2021-03-06,Sinovac,164
Ecuador,2021-03-07,Oxford/AstraZeneca,4
Ecuador,2021-03-07,Pfizer/BioNTech,130329
Ecuador,2021-03-07,Sinovac,164
Ecuador,2021-03-08,Oxford/AstraZeneca,4
Ecuador,2021-03-08,Pfizer/BioNTech,134941
Ecuador,2021-03-08,Sinovac,167
Ecuador,2021-03-09,Oxford/AstraZeneca,4
Ecuador,2021-03-09,Pfizer/BioNTech,136645
Ecuador,2021-03-09,Sinovac,167
Ecuador,2021-03-10,Oxford/AstraZeneca,5
Ecuador,2021-03-10,Pfizer/BioNTech,137403
Ecuador,2021-03-10,Sinovac,193
Ecuador,2021-03-11,Oxford/AstraZeneca,5
Ecuador,2021-03-11,Pfizer/BioNTech,163502
Ecuador,2021-03-11,Sinovac,9292
Ecuador,2021-03-12,Oxford/AstraZeneca,5
Ecuador,2021-03-12,Pfizer/BioNTech,212033
Ecuador,2021-03-12,Sinovac,11533
Ecuador,2021-03-13,Oxford/AstraZeneca,5
Ecuador,2021-03-13,Pfizer/BioNTech,228805
Ecuador,2021-03-13,Sinovac,11533
Ecuador,2021-03-14,Oxford/AstraZeneca,5
Ecuador,2021-03-14,Pfizer/BioNTech,229550
Ecuador,2021-03-14,Sinovac,11533
Ecuador,2021-03-15,Oxford/AstraZeneca,6
Ecuador,2021-03-15,Pfizer/BioNTech,241068
Ecuador,2021-03-15,Sinovac,11669
Ecuador,2021-03-16,Oxford/AstraZeneca,6
Ecuador,2021-03-16,Pfizer/BioNTech,247258
Ecuador,2021-03-16,Sinovac,13481
Ecuador,2021-03-17,Oxford/AstraZeneca,6
Ecuador,2021-03-17,Pfizer/BioNTech,253377
Ecuador,2021-03-17,Sinovac,13534
Ecuador,2021-03-18,Oxford/AstraZeneca,6
Ecuador,2021-03-18,Pfizer/BioNTech,261193
Ecuador,2021-03-18,Sinovac,14363
Ecuador,2021-03-19,Oxford/AstraZeneca,7
Ecuador,2021-03-19,Pfizer/BioNTech,269900
Ecuador,2021-03-19,Sinovac,14363
Ecuador,2021-03-20,Oxford/AstraZeneca,7
